iso3,district_id,district_name,region,year,pf_incidence_rate,pf_incidence_min,pf_incidence_max,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
GHA,GHA15.10_2,TarkwaNsuaem,Western,2025,0.21865,0.16085,0.25692,1600.7,1040.7,-448.48,25.4,29.92,22.77,87.08
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2000,0.49845,0.46376,0.52021,1322.9,923.9,-215.5,25.16,29.76,22.49,85.18
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2001,0.50301,0.46725,0.52154,1293.2,756.3,-245.2,25.0,29.4,22.49,86.29
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2002,0.50421,0.46618,0.52056,1533.1,1037.4,-5.3,25.14,29.56,22.6,86.61
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2003,0.50082,0.45703,0.51746,1355.6,830.3,-182.8,25.36,29.75,22.8,86.47
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2004,0.49152,0.44094,0.51293,1331.6,900.9,-206.8,25.26,29.73,22.63,85.89
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2005,0.47602,0.41243,0.50627,1328.9,830.1,-209.5,25.31,29.63,22.74,86.1
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2006,0.43587,0.35708,0.48385,1345.2,872.6,-193.2,25.21,29.56,22.72,86.81
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2007,0.37998,0.31651,0.43589,1636.9,1226.8,98.5,25.38,29.98,22.67,85.01
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2008,0.37174,0.32348,0.41749,1361.6,976.2,-176.8,25.37,29.99,22.57,84.65
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2009,0.41499,0.37523,0.45283,1361.1,845.5,-177.3,25.25,29.52,22.77,86.55
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2010,0.46796,0.40875,0.49292,1433.1,958.8,-105.3,25.56,29.86,22.98,86.48
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2011,0.48453,0.42417,0.50077,1349.3,972.1,-189.1,25.27,29.7,22.63,85.79
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2012,0.48271,0.41356,0.50018,1470.7,958.5,-67.7,25.11,29.41,22.61,86.13
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2013,0.47045,0.3918,0.4962,1287.2,804.6,-251.2,25.39,29.71,22.86,85.1
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2014,0.45695,0.37169,0.4915,1756.1,1176.7,217.7,25.14,29.31,22.82,87.34
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2015,0.44286,0.35525,0.48027,1162.4,680.0,-376.0,25.43,29.8,22.86,85.33
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2016,0.43179,0.348,0.4685,1536.1,1059.4,-2.3,25.84,30.3,23.28,84.9
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2017,0.41755,0.33433,0.45688,1622.6,1020.1,84.2,25.26,29.85,22.73,87.39
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2018,0.38735,0.30183,0.43116,1697.0,1213.3,158.6,25.21,29.95,22.65,87.86
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2019,0.36778,0.28635,0.41667,2039.2,1419.1,500.8,25.54,30.19,23.03,88.38
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2020,0.35368,0.27997,0.40244,1644.0,1091.6,105.6,25.65,30.65,22.89,86.04
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2021,0.32635,0.26787,0.36616,1805.2,1294.3,266.8,25.54,30.63,22.86,87.39
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2022,0.29328,0.25424,0.34815,2101.0,1429.2,562.6,25.24,30.93,22.27,85.7
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2023,0.27063,0.22996,0.33034,2230.0,1563.2,691.6,25.62,31.23,22.75,86.0
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2024,0.26109,0.22062,0.31859,1553.4,1081.1,15.0,26.14,31.59,23.07,84.05
GHA,GHA15.11_2,WassaAmenfiCentral,Western,2025,0.23964,0.20147,0.29026,1441.0,943.6,-97.4,25.71,30.74,22.75,85.03
GHA,GHA15.12_2,WassaAmenfiEast,Western,2000,0.47006,0.42269,0.5016,1438.3,1033.5,-134.96,25.28,30.05,22.45,83.65
GHA,GHA15.12_2,WassaAmenfiEast,Western,2001,0.46851,0.41386,0.50137,1412.7,886.7,-160.56,25.11,29.7,22.43,84.74
GHA,GHA15.12_2,WassaAmenfiEast,Western,2002,0.4685,0.40816,0.49995,1648.7,1145.0,75.44,25.28,29.89,22.54,84.93
GHA,GHA15.12_2,WassaAmenfiEast,Western,2003,0.46217,0.40057,0.49802,1419.4,916.1,-153.86,25.5,30.13,22.73,84.79
GHA,GHA15.12_2,WassaAmenfiEast,Western,2004,0.44827,0.38252,0.48776,1447.4,1007.1,-125.86,25.39,30.09,22.57,84.35
GHA,GHA15.12_2,WassaAmenfiEast,Western,2005,0.42637,0.35924,0.47229,1457.5,935.2,-115.76,25.46,30.01,22.68,84.34
GHA,GHA15.12_2,WassaAmenfiEast,Western,2006,0.38305,0.32722,0.43523,1439.8,950.0,-133.46,25.34,29.88,22.66,85.24
GHA,GHA15.12_2,WassaAmenfiEast,Western,2007,0.34803,0.30593,0.39183,1749.5,1302.6,176.24,25.51,30.25,22.6,83.41
GHA,GHA15.12_2,WassaAmenfiEast,Western,2008,0.3512,0.31291,0.38782,1493.5,1077.9,-79.76,25.53,30.36,22.5,82.81
GHA,GHA15.12_2,WassaAmenfiEast,Western,2009,0.39497,0.34951,0.43117,1482.5,951.9,-90.76,25.39,29.84,22.72,84.91
GHA,GHA15.12_2,WassaAmenfiEast,Western,2010,0.44611,0.39207,0.48506,1696.1,1137.4,122.84,25.68,30.19,22.9,85.05
GHA,GHA15.12_2,WassaAmenfiEast,Western,2011,0.46196,0.39874,0.49927,1560.5,1121.8,-12.76,25.39,30.01,22.57,84.34
GHA,GHA15.12_2,WassaAmenfiEast,Western,2012,0.44507,0.36639,0.4955,1618.9,1103.8,45.64,25.22,29.72,22.54,84.71
GHA,GHA15.12_2,WassaAmenfiEast,Western,2013,0.41375,0.32342,0.48097,1460.1,917.1,-113.16,25.52,30.04,22.81,83.54
GHA,GHA15.12_2,WassaAmenfiEast,Western,2014,0.39315,0.30156,0.46227,1808.0,1264.5,234.74,25.25,29.59,22.75,85.91
GHA,GHA15.12_2,WassaAmenfiEast,Western,2015,0.38676,0.29861,0.45223,1281.1,781.9,-292.16,25.6,30.2,22.82,83.39
GHA,GHA15.12_2,WassaAmenfiEast,Western,2016,0.38942,0.3098,0.44426,1660.1,1164.8,86.84,25.99,30.63,23.26,83.29
GHA,GHA15.12_2,WassaAmenfiEast,Western,2017,0.38638,0.31723,0.43588,1562.2,1010.3,-11.06,25.56,30.28,22.77,85.38
GHA,GHA15.12_2,WassaAmenfiEast,Western,2018,0.36982,0.30681,0.41964,1566.1,1127.3,-7.16,25.52,30.39,22.69,85.78
GHA,GHA15.12_2,WassaAmenfiEast,Western,2019,0.36249,0.29738,0.41719,1815.4,1318.1,242.14,25.87,30.7,23.1,86.27
GHA,GHA15.12_2,WassaAmenfiEast,Western,2020,0.34982,0.28552,0.40553,1413.7,1027.9,-159.56,26.01,31.19,22.97,83.64
GHA,GHA15.12_2,WassaAmenfiEast,Western,2021,0.31404,0.25361,0.36567,1607.6,1257.9,34.34,25.89,31.16,22.94,85.16
GHA,GHA15.12_2,WassaAmenfiEast,Western,2022,0.27095,0.2183,0.31548,1891.5,1308.5,318.24,25.54,31.34,22.3,83.63
GHA,GHA15.12_2,WassaAmenfiEast,Western,2023,0.24309,0.19888,0.28455,2200.9,1503.8,627.64,25.85,31.43,22.75,84.63
GHA,GHA15.12_2,WassaAmenfiEast,Western,2024,0.23225,0.19253,0.26921,1537.5,1032.9,-35.76,26.33,31.78,23.09,82.8
GHA,GHA15.12_2,WassaAmenfiEast,Western,2025,0.21178,0.18083,0.2426,1235.8,799.8,-337.46,25.78,30.55,22.8,84.73
GHA,GHA15.13_2,WassaAmenfiWest,Western,2000,0.51453,0.48816,0.52451,1217.8,849.4,-278.42,25.05,29.58,22.37,85.03
GHA,GHA15.13_2,WassaAmenfiWest,Western,2001,0.51741,0.49609,0.52354,1225.0,715.8,-271.22,24.9,29.25,22.38,86.04
GHA,GHA15.13_2,WassaAmenfiWest,Western,2002,0.51734,0.49842,0.5219,1525.6,1018.1,29.38,25.04,29.4,22.49,86.47
GHA,GHA15.13_2,WassaAmenfiWest,Western,2003,0.51422,0.49357,0.51967,1329.8,819.5,-166.42,25.25,29.59,22.68,86.32
GHA,GHA15.13_2,WassaAmenfiWest,Western,2004,0.50796,0.48006,0.51725,1232.2,799.7,-264.02,25.15,29.54,22.52,85.71
GHA,GHA15.13_2,WassaAmenfiWest,Western,2005,0.49704,0.45986,0.51222,1237.6,763.5,-258.62,25.19,29.44,22.61,85.99
GHA,GHA15.13_2,WassaAmenfiWest,Western,2006,0.46469,0.40239,0.49346,1337.1,846.1,-159.12,25.11,29.4,22.6,86.62
GHA,GHA15.13_2,WassaAmenfiWest,Western,2007,0.40473,0.34257,0.44484,1687.0,1266.9,190.78,25.29,29.84,22.57,84.88
GHA,GHA15.13_2,WassaAmenfiWest,Western,2008,0.3868,0.32541,0.42036,1358.7,945.8,-137.52,25.23,29.79,22.43,84.78
GHA,GHA15.13_2,WassaAmenfiWest,Western,2009,0.42769,0.36766,0.45905,1312.7,792.2,-183.52,25.13,29.32,22.65,86.44
GHA,GHA15.13_2,WassaAmenfiWest,Western,2010,0.47569,0.42993,0.49773,1451.9,953.3,-44.32,25.45,29.69,22.87,86.37
GHA,GHA15.13_2,WassaAmenfiWest,Western,2011,0.48893,0.45861,0.50284,1349.1,925.7,-147.12,25.16,29.54,22.5,85.73
GHA,GHA15.13_2,WassaAmenfiWest,Western,2012,0.4866,0.44076,0.50126,1443.3,945.9,-52.92,25.01,29.22,22.51,85.96
GHA,GHA15.13_2,WassaAmenfiWest,Western,2013,0.47197,0.40012,0.4986,1344.2,824.0,-152.02,25.26,29.5,22.72,85.13
GHA,GHA15.13_2,WassaAmenfiWest,Western,2014,0.45447,0.3577,0.49547,1726.3,1140.5,230.08,25.04,29.18,22.71,87.15
GHA,GHA15.13_2,WassaAmenfiWest,Western,2015,0.43681,0.31866,0.49001,1163.8,703.0,-332.42,25.33,29.65,22.74,85.22
GHA,GHA15.13_2,WassaAmenfiWest,Western,2016,0.42504,0.29648,0.48003,1483.2,1001.0,-13.02,25.76,30.16,23.18,84.62
GHA,GHA15.13_2,WassaAmenfiWest,Western,2017,0.41167,0.2851,0.47263,1531.8,927.7,35.58,25.42,30.1,22.71,87.04
GHA,GHA15.13_2,WassaAmenfiWest,Western,2018,0.38434,0.27251,0.45063,1677.7,1224.6,181.48,25.37,30.19,22.61,87.55
GHA,GHA15.13_2,WassaAmenfiWest,Western,2019,0.36813,0.27736,0.43083,1785.0,1254.6,288.78,25.71,30.45,23.01,87.95
GHA,GHA15.13_2,WassaAmenfiWest,Western,2020,0.35781,0.2885,0.41419,1696.5,1201.5,200.28,25.83,30.92,22.86,85.52
GHA,GHA15.13_2,WassaAmenfiWest,Western,2021,0.33407,0.28342,0.374,1666.7,1198.9,170.48,25.7,30.88,22.82,86.99
GHA,GHA15.13_2,WassaAmenfiWest,Western,2022,0.30595,0.25216,0.34412,2047.2,1395.4,550.98,25.38,31.17,22.17,85.52
GHA,GHA15.13_2,WassaAmenfiWest,Western,2023,0.28781,0.22991,0.33566,2256.4,1575.0,760.18,25.76,31.47,22.69,85.88
GHA,GHA15.13_2,WassaAmenfiWest,Western,2024,0.28176,0.22446,0.33064,1489.1,1017.5,-7.12,26.31,31.87,23.1,83.7
GHA,GHA15.13_2,WassaAmenfiWest,Western,2025,0.26135,0.21084,0.30409,1326.1,815.7,-170.12,25.82,30.62,22.84,84.98
GHA,GHA15.14_2,WassaEast,Western,2000,0.46895,0.43354,0.49456,1657.4,1112.7,-23.58,25.31,29.39,22.8,86.45
GHA,GHA15.14_2,WassaEast,Western,2001,0.47091,0.43614,0.49383,1574.6,879.9,-106.38,25.14,28.99,22.78,87.37
GHA,GHA15.14_2,WassaEast,Western,2002,0.47161,0.43763,0.49368,1573.3,997.8,-107.68,25.36,29.3,22.91,87.21
GHA,GHA15.14_2,WassaEast,Western,2003,0.46349,0.42236,0.4894,1552.9,877.2,-128.08,25.52,29.45,23.09,87.52
GHA,GHA15.14_2,WassaEast,Western,2004,0.4448,0.39924,0.4788,1490.1,1006.9,-190.88,25.41,29.37,22.91,86.94
GHA,GHA15.14_2,WassaEast,Western,2005,0.42453,0.37808,0.46087,1401.8,843.0,-279.18,25.52,29.39,23.07,86.78
GHA,GHA15.14_2,WassaEast,Western,2006,0.39691,0.34156,0.42953,1552.1,967.7,-128.88,25.41,29.28,23.03,87.6
GHA,GHA15.14_2,WassaEast,Western,2007,0.37299,0.31404,0.40165,1925.2,1311.4,244.22,25.51,29.62,22.96,86.32
GHA,GHA15.14_2,WassaEast,Western,2008,0.37464,0.3156,0.40662,1552.9,986.0,-128.08,25.54,29.66,22.91,85.88
GHA,GHA15.14_2,WassaEast,Western,2009,0.40854,0.34708,0.44867,1567.1,929.1,-113.88,25.42,29.24,23.06,87.5
GHA,GHA15.14_2,WassaEast,Western,2010,0.44517,0.38511,0.48539,1489.0,962.1,-191.98,25.81,29.64,23.34,86.93
GHA,GHA15.14_2,WassaEast,Western,2011,0.45598,0.39145,0.49681,1622.7,1071.7,-58.28,25.47,29.4,22.97,86.75
GHA,GHA15.14_2,WassaEast,Western,2012,0.44446,0.37318,0.49285,1733.6,1123.9,52.62,25.33,29.2,22.93,86.89
GHA,GHA15.14_2,WassaEast,Western,2013,0.42005,0.33977,0.48166,1398.8,855.0,-282.18,25.55,29.4,23.16,86.14
GHA,GHA15.14_2,WassaEast,Western,2014,0.39362,0.3152,0.46248,2066.5,1285.1,385.52,25.32,28.99,23.12,88.29
GHA,GHA15.14_2,WassaEast,Western,2015,0.36974,0.30207,0.42904,1321.0,789.9,-359.98,25.59,29.41,23.18,86.41
GHA,GHA15.14_2,WassaEast,Western,2016,0.35548,0.2967,0.40382,1714.0,1141.0,33.02,25.99,29.96,23.59,86.25
GHA,GHA15.14_2,WassaEast,Western,2017,0.34216,0.28582,0.39309,1823.9,1079.5,142.92,25.44,29.73,22.77,87.49
GHA,GHA15.14_2,WassaEast,Western,2018,0.32179,0.27339,0.36954,1977.5,1435.7,296.52,25.44,29.97,22.64,87.39
GHA,GHA15.14_2,WassaEast,Western,2019,0.31597,0.26321,0.36842,1839.1,1332.1,158.12,25.74,30.16,23.02,88.19
GHA,GHA15.14_2,WassaEast,Western,2020,0.31063,0.24966,0.36171,1819.3,1287.7,138.32,25.77,30.49,22.88,86.5
GHA,GHA15.14_2,WassaEast,Western,2021,0.28921,0.22228,0.32658,2086.4,1546.6,405.42,25.64,30.32,22.78,87.63
GHA,GHA15.14_2,WassaEast,Western,2022,0.25974,0.20161,0.29112,1870.3,1249.9,189.32,25.36,30.6,22.23,85.88
GHA,GHA15.14_2,WassaEast,Western,2023,0.23827,0.17412,0.27388,1943.4,1386.3,262.42,25.92,31.14,22.84,85.54
GHA,GHA15.14_2,WassaEast,Western,2024,0.23072,0.16964,0.27053,1524.8,980.7,-156.18,26.25,31.45,23.08,84.46
GHA,GHA15.14_2,WassaEast,Western,2025,0.21282,0.16266,0.24659,1627.8,1020.1,-53.18,25.86,30.84,22.85,85.51
GHA,GHA15.1_2,AhantaWest,Western,2000,0.46428,0.41272,0.47888,1676.4,1091.9,-165.18,25.87,28.71,24.01,85.14
GHA,GHA15.1_2,AhantaWest,Western,2001,0.47048,0.42073,0.48416,1706.3,996.5,-135.28,25.75,28.44,24.03,85.78
GHA,GHA15.1_2,AhantaWest,Western,2002,0.47616,0.42809,0.49076,1845.9,1227.2,4.32,25.94,28.73,24.1,85.8
GHA,GHA15.1_2,AhantaWest,Western,2003,0.47663,0.426,0.49343,1805.6,1049.3,-35.98,26.11,28.9,24.29,86.11
GHA,GHA15.1_2,AhantaWest,Western,2004,0.46823,0.41269,0.4887,1613.1,1013.5,-228.48,25.95,28.68,24.16,85.89
GHA,GHA15.1_2,AhantaWest,Western,2005,0.45267,0.3869,0.47507,1521.5,943.8,-320.08,26.08,28.86,24.26,85.36
GHA,GHA15.1_2,AhantaWest,Western,2006,0.42046,0.34651,0.44901,1865.8,1128.0,24.22,26.02,28.77,24.29,86.09
GHA,GHA15.1_2,AhantaWest,Western,2007,0.37791,0.30055,0.40978,2112.1,1478.1,270.52,26.03,28.89,24.15,85.32
GHA,GHA15.1_2,AhantaWest,Western,2008,0.35724,0.27862,0.39021,1768.5,1193.3,-73.08,26.11,29.02,24.19,84.63
GHA,GHA15.1_2,AhantaWest,Western,2009,0.36676,0.27691,0.40765,1589.2,969.4,-252.38,26.03,28.81,24.28,85.65
GHA,GHA15.1_2,AhantaWest,Western,2010,0.38442,0.28191,0.43533,1706.9,1087.8,-134.68,26.38,29.08,24.59,85.44
GHA,GHA15.1_2,AhantaWest,Western,2011,0.39271,0.28919,0.44424,1838.8,1291.6,-2.78,26.04,28.8,24.22,85.46
GHA,GHA15.1_2,AhantaWest,Western,2012,0.38419,0.28808,0.43271,1827.6,1232.9,-13.98,25.86,28.54,24.11,85.7
GHA,GHA15.1_2,AhantaWest,Western,2013,0.35419,0.27204,0.39512,1543.4,953.4,-298.18,26.0,28.65,24.3,85.4
GHA,GHA15.1_2,AhantaWest,Western,2014,0.3129,0.24591,0.3452,2218.4,1454.0,376.82,25.87,28.44,24.26,86.85
GHA,GHA15.1_2,AhantaWest,Western,2015,0.28402,0.22375,0.31207,1765.2,1205.9,-76.38,26.1,28.81,24.33,85.35
GHA,GHA15.1_2,AhantaWest,Western,2016,0.26614,0.21145,0.29502,1706.2,1143.0,-135.38,26.41,29.22,24.65,85.65
GHA,GHA15.1_2,AhantaWest,Western,2017,0.24865,0.20044,0.27918,1936.0,1126.5,94.42,25.59,28.91,23.42,87.78
GHA,GHA15.1_2,AhantaWest,Western,2018,0.22998,0.19001,0.26548,2027.6,1426.0,186.02,25.59,28.94,23.3,87.77
GHA,GHA15.1_2,AhantaWest,Western,2019,0.2289,0.19303,0.26613,1986.2,1207.8,144.62,25.91,29.27,23.66,87.99
GHA,GHA15.1_2,AhantaWest,Western,2020,0.24254,0.20914,0.28052,1973.2,1330.1,131.62,25.81,29.29,23.5,87.24
GHA,GHA15.1_2,AhantaWest,Western,2021,0.2594,0.22425,0.29522,2211.8,1603.3,370.22,25.84,29.32,23.54,87.23
GHA,GHA15.1_2,AhantaWest,Western,2022,0.27311,0.24395,0.30634,2108.2,1270.9,266.62,25.43,29.22,22.9,86.42
GHA,GHA15.1_2,AhantaWest,Western,2023,0.26972,0.22715,0.29517,2159.8,1588.6,318.22,25.89,29.83,23.32,86.22
GHA,GHA15.1_2,AhantaWest,Western,2024,0.26433,0.21825,0.28593,1742.9,1079.2,-98.68,26.07,29.96,23.5,86.0
GHA,GHA15.1_2,AhantaWest,Western,2025,0.23957,0.19441,0.25798,1624.6,979.4,-216.98,25.83,29.22,23.51,85.64
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2000,0.42211,0.38216,0.47272,1192.9,841.3,-200.07,25.66,28.32,23.87,85.32
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2001,0.42762,0.38896,0.47384,1172.6,702.4,-220.37,25.54,28.07,23.88,85.84
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2002,0.43381,0.39572,0.47629,1287.2,910.3,-105.77,25.73,28.36,23.96,85.88
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2003,0.43182,0.39227,0.47404,1194.0,714.3,-198.97,25.89,28.5,24.14,86.18
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2004,0.41687,0.37513,0.46072,1051.3,710.6,-341.67,25.74,28.33,24.0,85.83
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2005,0.39347,0.34806,0.444,1009.4,644.5,-383.57,25.86,28.43,24.12,85.56
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2006,0.35412,0.30591,0.41111,1191.6,811.7,-201.37,25.8,28.37,24.12,86.12
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2007,0.31195,0.26303,0.37277,1540.4,1152.3,147.43,25.82,28.53,24.0,85.42
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2008,0.29068,0.24126,0.35616,1237.8,883.5,-155.17,25.91,28.61,24.06,84.65
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2009,0.29011,0.23497,0.36589,1069.1,700.8,-323.87,25.8,28.36,24.12,85.91
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2010,0.29775,0.23918,0.38126,1202.2,797.1,-190.77,26.19,28.72,24.44,85.3
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2011,0.30521,0.24492,0.39123,1294.4,942.3,-98.57,25.85,28.42,24.08,85.37
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2012,0.30253,0.24706,0.38436,1319.1,952.5,-73.87,25.67,28.21,23.96,85.67
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2013,0.29424,0.24166,0.37125,999.4,643.6,-393.57,25.81,28.3,24.15,85.41
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2014,0.27491,0.22593,0.34774,1668.0,1179.8,275.03,25.67,28.11,24.11,86.79
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2015,0.25063,0.20388,0.32089,1223.8,862.7,-169.17,25.9,28.4,24.18,85.43
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2016,0.23445,0.18909,0.30291,1182.5,818.2,-210.47,26.2,28.84,24.5,85.77
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2017,0.2228,0.18005,0.28964,1780.9,1058.1,387.93,25.79,29.08,23.53,87.1
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2018,0.21207,0.17172,0.27759,1688.1,1224.2,295.13,25.77,29.18,23.4,86.95
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2019,0.21576,0.17633,0.28228,1732.1,1177.9,339.13,26.1,29.49,23.72,87.27
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2020,0.22909,0.19113,0.29574,1501.7,1055.6,108.73,25.99,29.39,23.56,86.52
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2021,0.24129,0.20578,0.30319,1758.1,1260.8,365.13,26.04,29.44,23.66,86.67
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2022,0.26064,0.23934,0.30361,1842.6,1145.1,449.63,25.6,29.24,23.05,85.91
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2023,0.23899,0.20854,0.29034,2011.7,1474.5,618.73,26.07,30.04,23.35,85.63
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2024,0.23044,0.19994,0.27941,1529.2,1011.5,136.23,26.34,30.49,23.45,84.82
GHA,GHA15.2_2,EffiaKwesimintsim,Western,2025,0.20575,0.17832,0.24869,1537.1,996.2,144.13,26.23,29.84,23.52,83.71
GHA,GHA15.3_2,Ellembelle,Western,2000,0.50436,0.48271,0.52234,1736.6,1046.9,-198.54,25.29,28.14,23.4,86.58
GHA,GHA15.3_2,Ellembelle,Western,2001,0.51133,0.49057,0.52306,1776.9,935.9,-158.24,25.2,27.9,23.42,87.07
GHA,GHA15.3_2,Ellembelle,Western,2002,0.5133,0.49771,0.52157,1925.3,1182.0,-9.84,25.34,28.09,23.5,87.37
GHA,GHA15.3_2,Ellembelle,Western,2003,0.51254,0.50091,0.51915,1841.2,979.1,-93.94,25.54,28.3,23.72,87.4
GHA,GHA15.3_2,Ellembelle,Western,2004,0.50942,0.49604,0.51631,1680.0,970.3,-255.14,25.39,28.13,23.56,87.0
GHA,GHA15.3_2,Ellembelle,Western,2005,0.49795,0.48019,0.51213,1575.0,842.4,-360.14,25.48,28.21,23.63,86.94
GHA,GHA15.3_2,Ellembelle,Western,2006,0.46362,0.4387,0.48415,1787.1,973.8,-148.04,25.46,28.18,23.69,87.19
GHA,GHA15.3_2,Ellembelle,Western,2007,0.40764,0.36576,0.43701,1976.5,1242.7,41.36,25.51,28.39,23.6,86.46
GHA,GHA15.3_2,Ellembelle,Western,2008,0.3762,0.32592,0.41009,1859.3,1131.1,-75.84,25.51,28.45,23.51,86.11
GHA,GHA15.3_2,Ellembelle,Western,2009,0.3882,0.32391,0.43449,1760.8,946.3,-174.34,25.4,28.11,23.65,87.54
GHA,GHA15.3_2,Ellembelle,Western,2010,0.41338,0.33818,0.47106,1801.7,1088.9,-133.44,25.77,28.41,23.94,87.08
GHA,GHA15.3_2,Ellembelle,Western,2011,0.42141,0.34031,0.4821,1698.0,1017.0,-237.14,25.44,28.19,23.58,86.92
GHA,GHA15.3_2,Ellembelle,Western,2012,0.40809,0.32217,0.47455,1906.7,1161.5,-28.44,25.29,27.97,23.51,87.06
GHA,GHA15.3_2,Ellembelle,Western,2013,0.37959,0.29309,0.44454,1767.1,1053.5,-168.04,25.45,28.12,23.69,86.69
GHA,GHA15.3_2,Ellembelle,Western,2014,0.34539,0.25941,0.4116,2275.8,1409.4,340.66,25.32,27.86,23.69,88.13
GHA,GHA15.3_2,Ellembelle,Western,2015,0.31206,0.22672,0.38333,1730.5,985.4,-204.64,25.55,28.24,23.75,86.78
GHA,GHA15.3_2,Ellembelle,Western,2016,0.29209,0.20621,0.37144,1732.0,1080.7,-203.14,25.87,28.63,24.1,86.9
GHA,GHA15.3_2,Ellembelle,Western,2017,0.27466,0.18922,0.35894,2428.7,1292.5,493.56,25.39,28.77,23.16,88.85
GHA,GHA15.3_2,Ellembelle,Western,2018,0.24985,0.17202,0.33091,2442.2,1583.1,507.06,25.37,28.82,23.05,89.03
GHA,GHA15.3_2,Ellembelle,Western,2019,0.24296,0.16896,0.32896,2219.4,1267.1,284.26,25.7,29.08,23.42,89.3
GHA,GHA15.3_2,Ellembelle,Western,2020,0.24925,0.17849,0.3325,2104.2,1331.9,169.06,25.64,29.19,23.27,88.09
GHA,GHA15.3_2,Ellembelle,Western,2021,0.25582,0.19034,0.32739,2445.0,1625.2,509.86,25.62,29.19,23.25,88.48
GHA,GHA15.3_2,Ellembelle,Western,2022,0.26245,0.20988,0.31741,2194.6,1314.0,259.46,25.23,29.25,22.63,87.45
GHA,GHA15.3_2,Ellembelle,Western,2023,0.26429,0.2128,0.31133,2370.1,1715.2,434.96,25.64,29.71,22.99,87.58
GHA,GHA15.3_2,Ellembelle,Western,2024,0.26849,0.22254,0.30586,1717.4,1015.0,-217.74,25.83,30.03,23.12,87.22
GHA,GHA15.3_2,Ellembelle,Western,2025,0.25527,0.2175,0.28781,1561.5,941.6,-373.64,25.46,29.55,22.93,87.55
GHA,GHA15.4_2,Jomoro,Western,2000,0.5185,0.50457,0.52821,1709.4,1057.8,-343.49,25.37,28.54,23.29,87.17
GHA,GHA15.4_2,Jomoro,Western,2001,0.52153,0.51324,0.53626,1883.9,1016.9,-168.99,25.24,28.23,23.3,87.93
GHA,GHA15.4_2,Jomoro,Western,2002,0.51994,0.51402,0.5365,1982.9,1260.9,-69.99,25.4,28.43,23.4,88.14
GHA,GHA15.4_2,Jomoro,Western,2003,0.51769,0.51329,0.53614,1838.6,999.6,-214.29,25.6,28.67,23.62,88.1
GHA,GHA15.4_2,Jomoro,Western,2004,0.51579,0.51125,0.53513,1629.3,972.0,-423.59,25.45,28.51,23.46,87.76
