iso3,district_id,district_name,region,year,pf_incidence_rate,pf_incidence_min,pf_incidence_max
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2004,0.12796,0.12796,0.12796
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2005,0.10461,0.10461,0.10461
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2006,0.09668,0.09668,0.09668
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2007,0.10289,0.10289,0.10289
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2008,0.11679,0.11679,0.11679
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2009,0.13797,0.13797,0.13797
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2010,0.16011,0.16011,0.16011
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2011,0.17757,0.17757,0.17757
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2012,0.18608,0.18608,0.18608
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2013,0.18536,0.18536,0.18536
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2014,0.18006,0.18006,0.18006
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2015,0.17054,0.17054,0.17054
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2016,0.14929,0.14929,0.14929
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2017,0.11651,0.11651,0.11651
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2018,0.07683,0.07683,0.07683
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2019,0.05612,0.05612,0.05612
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2020,0.05885,0.05885,0.05885
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2021,0.08355,0.08355,0.08355
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2022,0.13867,0.13867,0.13867
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2023,0.13177,0.13177,0.13177
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2024,0.13537,0.13537,0.13537
GHA,GHA7.1_2,AblekumaCentral,GreaterAccra,2025,0.12034,0.12034,0.12034
GHA,GHA7.20_2,Krowor,GreaterAccra,2000,0.36607,0.36607,0.36607
GHA,GHA7.20_2,Krowor,GreaterAccra,2001,0.32268,0.32268,0.32268
GHA,GHA7.20_2,Krowor,GreaterAccra,2002,0.26873,0.26873,0.26873
GHA,GHA7.20_2,Krowor,GreaterAccra,2003,0.20325,0.20325,0.20325
GHA,GHA7.20_2,Krowor,GreaterAccra,2004,0.15416,0.15416,0.15416
GHA,GHA7.20_2,Krowor,GreaterAccra,2005,0.12797,0.12797,0.12797
GHA,GHA7.20_2,Krowor,GreaterAccra,2006,0.11634,0.11634,0.11634
GHA,GHA7.20_2,Krowor,GreaterAccra,2007,0.11922,0.11922,0.11922
GHA,GHA7.20_2,Krowor,GreaterAccra,2008,0.12818,0.12818,0.12818
GHA,GHA7.20_2,Krowor,GreaterAccra,2009,0.144,0.144,0.144
GHA,GHA7.20_2,Krowor,GreaterAccra,2010,0.16161,0.16161,0.16161
GHA,GHA7.20_2,Krowor,GreaterAccra,2011,0.17688,0.17688,0.17688
GHA,GHA7.20_2,Krowor,GreaterAccra,2012,0.18475,0.18475,0.18475
GHA,GHA7.20_2,Krowor,GreaterAccra,2013,0.18756,0.18756,0.18756
GHA,GHA7.20_2,Krowor,GreaterAccra,2014,0.18525,0.18525,0.18525
GHA,GHA7.20_2,Krowor,GreaterAccra,2015,0.17832,0.17832,0.17832
GHA,GHA7.20_2,Krowor,GreaterAccra,2016,0.15897,0.15897,0.15897
GHA,GHA7.20_2,Krowor,GreaterAccra,2017,0.12397,0.12397,0.12397
GHA,GHA7.20_2,Krowor,GreaterAccra,2018,0.07993,0.07993,0.07993
GHA,GHA7.20_2,Krowor,GreaterAccra,2019,0.05656,0.05656,0.05656
GHA,GHA7.20_2,Krowor,GreaterAccra,2020,0.05953,0.05953,0.05953
GHA,GHA7.20_2,Krowor,GreaterAccra,2021,0.08697,0.08697,0.08697
GHA,GHA7.20_2,Krowor,GreaterAccra,2022,0.13929,0.13929,0.13929
GHA,GHA7.20_2,Krowor,GreaterAccra,2023,0.14333,0.14333,0.14333
GHA,GHA7.20_2,Krowor,GreaterAccra,2024,0.14797,0.14797,0.14797
GHA,GHA7.20_2,Krowor,GreaterAccra,2025,0.13277,0.13277,0.13277
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2000,0.36051,0.35833,0.36269
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2001,0.31785,0.31559,0.3201
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2002,0.26258,0.26134,0.26381
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2003,0.19439,0.19429,0.19448
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2004,0.14413,0.14326,0.145
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2005,0.11886,0.11768,0.12005
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2006,0.10944,0.10854,0.11034
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2007,0.11474,0.11419,0.1153
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2008,0.12742,0.12715,0.12769
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2009,0.14647,0.14612,0.14681
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2010,0.16564,0.16455,0.16673
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2011,0.18181,0.18131,0.1823
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2012,0.18922,0.18845,0.19
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2013,0.18908,0.18776,0.19039
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2014,0.1841,0.18254,0.18566
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2015,0.17462,0.17286,0.17638
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2016,0.15321,0.15098,0.15544
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2017,0.11774,0.11535,0.12014
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2018,0.0755,0.07371,0.07728
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2019,0.05414,0.05283,0.05546
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2020,0.0578,0.05671,0.05888
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2021,0.08608,0.08553,0.08663
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2022,0.14316,0.13763,0.14869
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2023,0.14449,0.14323,0.14574
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2024,0.14911,0.14725,0.15098
GHA,GHA7.21_2,La-Dade-Kotopon,GreaterAccra,2025,0.13365,0.13207,0.13523
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2000,0.43696,0.3922,0.48325
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2001,0.39976,0.34947,0.45515
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2002,0.33617,0.28685,0.39035
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2003,0.25011,0.20928,0.29509
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2004,0.18653,0.15205,0.22394
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2005,0.15577,0.1254,0.18864
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2006,0.14546,0.11683,0.17527
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2007,0.15066,0.12244,0.17976
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2008,0.16397,0.13608,0.19251
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2009,0.1839,0.15496,0.2134
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2010,0.20534,0.1744,0.23658
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2011,0.22199,0.19044,0.2542
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2012,0.2285,0.19583,0.26283
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2013,0.22896,0.19591,0.26415
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2014,0.22107,0.18899,0.25638
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2015,0.20772,0.17779,0.24162
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2016,0.1842,0.15542,0.21705
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2017,0.14845,0.12215,0.17894
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2018,0.1041,0.08082,0.13085
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2019,0.08133,0.06052,0.10535
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2020,0.08761,0.06576,0.11221
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2021,0.12023,0.09742,0.14594
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2022,0.17726,0.16426,0.18583
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2023,0.17378,0.15409,0.19718
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2024,0.17601,0.15689,0.2001
GHA,GHA7.22_2,La-Nkwantanang-Madina,GreaterAccra,2025,0.15731,0.13877,0.1809
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2000,0.35099,0.35099,0.35099
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2001,0.30804,0.30804,0.30804
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2002,0.25441,0.25441,0.25441
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2003,0.18809,0.18809,0.18809
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2004,0.13981,0.13981,0.13981
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2005,0.11495,0.11495,0.11495
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2006,0.10483,0.10483,0.10483
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2007,0.10948,0.10948,0.10948
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2008,0.1208,0.1208,0.1208
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2009,0.1383,0.1383,0.1383
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2010,0.15684,0.15684,0.15684
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2011,0.1717,0.1717,0.1717
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2012,0.17886,0.17886,0.17886
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2013,0.17837,0.17837,0.17837
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2014,0.17367,0.17367,0.17367
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2015,0.16568,0.16568,0.16568
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2016,0.14543,0.14543,0.14543
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2017,0.11117,0.11117,0.11117
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2018,0.07031,0.07031,0.07031
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2019,0.05034,0.05034,0.05034
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2020,0.05347,0.05347,0.05347
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2021,0.08131,0.08131,0.08131
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2022,0.14259,0.14259,0.14259
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2023,0.13902,0.13902,0.13902
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2024,0.14389,0.14389,0.14389
GHA,GHA7.23_2,Ledzokuku,GreaterAccra,2025,0.12893,0.12893,0.12893
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2000,0.47157,0.41934,0.50096
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2001,0.44022,0.37748,0.47828
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2002,0.39187,0.32367,0.42942
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2003,0.31836,0.25153,0.36211
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2004,0.25719,0.19589,0.30459
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2005,0.22003,0.1654,0.2659
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2006,0.19458,0.14834,0.23546
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2007,0.18413,0.14423,0.21607
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2008,0.1799,0.14531,0.20291
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2009,0.1798,0.14979,0.20842
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2010,0.18537,0.15322,0.22772
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2011,0.20151,0.16696,0.24797
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2012,0.2189,0.18361,0.25821
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2013,0.23553,0.19481,0.26696
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2014,0.24569,0.20059,0.27177
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2015,0.2523,0.20517,0.2847
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2016,0.23787,0.1908,0.27937
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2017,0.19931,0.15414,0.23652
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2018,0.14105,0.10147,0.17015
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2019,0.10406,0.07037,0.12929
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2020,0.10321,0.07119,0.12573
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2021,0.13021,0.09853,0.149
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2022,0.1645,0.13499,0.18388
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2023,0.17904,0.15256,0.19863
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2024,0.18459,0.15627,0.20634
GHA,GHA7.24_2,Ningo-Prampram,GreaterAccra,2025,0.17055,0.14087,0.19063
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2000,0.32452,0.32452,0.32452
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2001,0.28541,0.28541,0.28541
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2002,0.23391,0.23391,0.23391
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2003,0.16917,0.16917,0.16917
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2004,0.12051,0.12051,0.12051
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2005,0.09791,0.09791,0.09791
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2006,0.09021,0.09021,0.09021
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2007,0.09728,0.09728,0.09728
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2008,0.11149,0.11149,0.11149
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2009,0.13238,0.13238,0.13238
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2010,0.15431,0.15431,0.15431
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2011,0.17117,0.17117,0.17117
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2012,0.17807,0.17807,0.17807
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2013,0.17734,0.17734,0.17734
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2014,0.17148,0.17148,0.17148
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2015,0.16117,0.16117,0.16117
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2016,0.1402,0.1402,0.1402
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2017,0.10772,0.10772,0.10772
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2018,0.07073,0.07073,0.07073
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2019,0.05218,0.05218,0.05218
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2020,0.05553,0.05553,0.05553
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2021,0.08014,0.08014,0.08014
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2022,0.13521,0.13521,0.13521
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2023,0.12938,0.12938,0.12938
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2024,0.13298,0.13298,0.13298
GHA,GHA7.25_2,OkaikweiNorth,GreaterAccra,2025,0.11771,0.11771,0.11771
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2000,0.50379,0.48075,0.51725
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2001,0.47983,0.44938,0.49972
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2002,0.43289,0.39978,0.45934
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2003,0.34935,0.32097,0.37636
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2004,0.2713,0.24534,0.30359
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2005,0.2234,0.19724,0.25936
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2006,0.19553,0.16736,0.22492
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2007,0.18292,0.15362,0.2045
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2008,0.18068,0.1497,0.20118
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2009,0.18563,0.15325,0.21186
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2010,0.19824,0.16497,0.23238
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2011,0.21849,0.18209,0.25247
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2012,0.24014,0.20587,0.27187
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2013,0.25899,0.2286,0.28767
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2014,0.26267,0.23898,0.2859
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2015,0.2559,0.23008,0.28632
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2016,0.23499,0.20981,0.26386
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2017,0.20116,0.1795,0.22662
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2018,0.15251,0.13804,0.16824
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2019,0.12261,0.10642,0.14176
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2020,0.12317,0.1045,0.1439
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2021,0.14369,0.12688,0.16083
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2022,0.16789,0.14475,0.18558
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2023,0.1794,0.15492,0.19976
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2024,0.18649,0.16409,0.20575
GHA,GHA7.26_2,ShaiOsudoku,GreaterAccra,2025,0.1783,0.16228,0.19706
GHA,GHA7.27_2,Tema,GreaterAccra,2000,0.36695,0.36387,0.37003
GHA,GHA7.27_2,Tema,GreaterAccra,2001,0.32325,0.3196,0.32691
GHA,GHA7.27_2,Tema,GreaterAccra,2002,0.27084,0.26618,0.2755
GHA,GHA7.27_2,Tema,GreaterAccra,2003,0.20754,0.20265,0.21244
GHA,GHA7.27_2,Tema,GreaterAccra,2004,0.15965,0.15518,0.16412
GHA,GHA7.27_2,Tema,GreaterAccra,2005,0.13323,0.12865,0.13781
GHA,GHA7.27_2,Tema,GreaterAccra,2006,0.11983,0.11609,0.12356
GHA,GHA7.27_2,Tema,GreaterAccra,2007,0.11916,0.11616,0.12217
GHA,GHA7.27_2,Tema,GreaterAccra,2008,0.12527,0.12294,0.1276
GHA,GHA7.27_2,Tema,GreaterAccra,2009,0.13643,0.13513,0.13772
GHA,GHA7.27_2,Tema,GreaterAccra,2010,0.15005,0.14931,0.15079
GHA,GHA7.27_2,Tema,GreaterAccra,2011,0.16318,0.16182,0.16454
GHA,GHA7.27_2,Tema,GreaterAccra,2012,0.17359,0.17229,0.17489
GHA,GHA7.27_2,Tema,GreaterAccra,2013,0.1801,0.17797,0.18223
GHA,GHA7.27_2,Tema,GreaterAccra,2014,0.18109,0.1777,0.18448
GHA,GHA7.27_2,Tema,GreaterAccra,2015,0.17965,0.17476,0.18453
GHA,GHA7.27_2,Tema,GreaterAccra,2016,0.164,0.15818,0.16981
GHA,GHA7.27_2,Tema,GreaterAccra,2017,0.12913,0.12373,0.13454
GHA,GHA7.27_2,Tema,GreaterAccra,2018,0.08326,0.07976,0.08675
GHA,GHA7.27_2,Tema,GreaterAccra,2019,0.0576,0.05559,0.05961
GHA,GHA7.27_2,Tema,GreaterAccra,2020,0.05912,0.05745,0.06078
GHA,GHA7.27_2,Tema,GreaterAccra,2021,0.08507,0.08385,0.08628
GHA,GHA7.27_2,Tema,GreaterAccra,2022,0.13127,0.12159,0.14094
GHA,GHA7.27_2,Tema,GreaterAccra,2023,0.13845,0.13748,0.13942
GHA,GHA7.27_2,Tema,GreaterAccra,2024,0.1428,0.14207,0.14354
GHA,GHA7.27_2,Tema,GreaterAccra,2025,0.12828,0.12748,0.12909
GHA,GHA7.28_2,TemaWest,GreaterAccra,2000,0.38272,0.36844,0.40165
GHA,GHA7.28_2,TemaWest,GreaterAccra,2001,0.33887,0.3254,0.35759
GHA,GHA7.28_2,TemaWest,GreaterAccra,2002,0.28167,0.26851,0.29848
GHA,GHA7.28_2,TemaWest,GreaterAccra,2003,0.21126,0.19902,0.225
GHA,GHA7.28_2,TemaWest,GreaterAccra,2004,0.15876,0.14721,0.17072
GHA,GHA7.28_2,TemaWest,GreaterAccra,2005,0.13158,0.12125,0.14148
GHA,GHA7.28_2,TemaWest,GreaterAccra,2006,0.12023,0.11128,0.12955
GHA,GHA7.28_2,TemaWest,GreaterAccra,2007,0.12312,0.11593,0.13127
GHA,GHA7.28_2,TemaWest,GreaterAccra,2008,0.13276,0.12729,0.13951
GHA,GHA7.28_2,TemaWest,GreaterAccra,2009,0.14753,0.14375,0.15256
GHA,GHA7.28_2,TemaWest,GreaterAccra,2010,0.16334,0.1607,0.16727
GHA,GHA7.28_2,TemaWest,GreaterAccra,2011,0.17817,0.17635,0.18153
GHA,GHA7.28_2,TemaWest,GreaterAccra,2012,0.18642,0.1834,0.18989
GHA,GHA7.28_2,TemaWest,GreaterAccra,2013,0.18939,0.18428,0.19476
GHA,GHA7.28_2,TemaWest,GreaterAccra,2014,0.18781,0.18203,0.19422
GHA,GHA7.28_2,TemaWest,GreaterAccra,2015,0.18195,0.17403,0.1897
GHA,GHA7.28_2,TemaWest,GreaterAccra,2016,0.16286,0.15441,0.17124
GHA,GHA7.28_2,TemaWest,GreaterAccra,2017,0.12753,0.11961,0.13527
GHA,GHA7.28_2,TemaWest,GreaterAccra,2018,0.08242,0.07697,0.08789
GHA,GHA7.28_2,TemaWest,GreaterAccra,2019,0.0585,0.05493,0.06257
GHA,GHA7.28_2,TemaWest,GreaterAccra,2020,0.06206,0.05902,0.0659
GHA,GHA7.28_2,TemaWest,GreaterAccra,2021,0.09176,0.08868,0.09634
GHA,GHA7.28_2,TemaWest,GreaterAccra,2022,0.15398,0.15243,0.15568
GHA,GHA7.28_2,TemaWest,GreaterAccra,2023,0.15044,0.14817,0.15487
GHA,GHA7.28_2,TemaWest,GreaterAccra,2024,0.15458,0.15258,0.15848
GHA,GHA7.28_2,TemaWest,GreaterAccra,2025,0.13812,0.13638,0.14142
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2000,0.38246,0.35361,0.42026
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2001,0.34908,0.31677,0.38807
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2002,0.29831,0.26401,0.33861
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2003,0.22745,0.19676,0.26101
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2004,0.17347,0.14619,0.20305
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2005,0.1474,0.12193,0.17354
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2006,0.1375,0.11367,0.16265
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2007,0.145,0.11986,0.17039
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2008,0.16525,0.13698,0.19255
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2009,0.19908,0.16503,0.22811
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2010,0.23452,0.19485,0.26699
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2011,0.25998,0.215,0.29491
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2012,0.26639,0.22116,0.30276
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2013,0.26254,0.21872,0.29796
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2014,0.24975,0.20869,0.28211
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2015,0.23151,0.19488,0.26302
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2016,0.20601,0.17213,0.23423
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2017,0.17223,0.13979,0.19746
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2018,0.13263,0.10065,0.15862
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2019,0.10942,0.07907,0.13755
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2020,0.11095,0.08149,0.13963
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2021,0.13074,0.10379,0.16022
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2022,0.16397,0.14839,0.18746
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2023,0.1557,0.13787,0.17954
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2024,0.15337,0.13748,0.17415
GHA,GHA7.29_2,WeijaGbawe,GreaterAccra,2025,0.13475,0.12065,0.15358
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2000,0.33349,0.33349,0.33349
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2001,0.29534,0.29534,0.29534
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2002,0.24428,0.24428,0.24428
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2003,0.1797,0.1797,0.1797
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2004,0.13174,0.13174,0.13174
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2005,0.10802,0.10802,0.10802
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2006,0.10044,0.10044,0.10044
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2007,0.10667,0.10667,0.10667
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2008,0.12161,0.12161,0.12161
GHA,GHA7.2_2,AblekumaNorth,GreaterAccra,2009,0.14571,0.14571,0.14571
