iso3,district_id,district_name,region,year,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2012,1277.3,1225.3,411.87,27.33,33.42,22.1,55.45
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2013,847.7,783.3,-17.73,27.64,33.61,22.52,55.98
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2014,937.1,839.3,71.67,27.66,33.59,22.46,55.43
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2015,921.6,882.2,56.17,27.86,34.07,22.42,50.38
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2016,834.4,757.0,-31.03,28.05,34.16,22.78,53.22
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2017,745.4,741.6,-120.03,27.46,33.76,22.24,50.37
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2018,858.7,782.0,-6.73,27.06,33.2,22.05,55.35
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2019,796.0,778.2,-69.43,27.23,33.42,22.24,55.86
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2020,728.8,699.8,-136.63,27.13,33.23,22.01,53.59
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2021,594.2,584.6,-271.23,27.4,33.55,22.15,51.55
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2022,868.9,819.6,3.47,26.45,32.6,21.44,53.51
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2023,723.1,675.0,-142.33,27.38,33.8,22.09,52.21
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2024,1063.1,1040.7,197.67,27.24,33.57,22.04,52.51
BEN,BEN_BEN.2.3_1,Kérou,Atakora,2025,1002.8,988.5,137.37,27.28,33.02,22.58,56.25
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2000,1044.3,1026.7,35.99,26.62,32.92,21.63,56.35
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2001,982.1,931.3,-26.21,26.83,33.17,21.67,54.27
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2002,1186.7,1115.7,178.39,26.64,32.83,21.82,58.94
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2003,1044.4,935.7,36.09,26.87,33.04,22.02,59.15
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2004,1069.1,911.8,60.79,26.62,32.83,21.89,60.6
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2005,1030.8,938.9,22.49,27.01,33.18,22.23,59.2
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2006,1115.4,1079.8,107.09,26.99,33.21,22.1,57.75
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2007,880.5,830.4,-127.81,26.68,32.9,21.85,57.84
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2008,1005.5,993.7,-2.81,26.62,32.99,21.64,55.71
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2009,1130.9,1059.5,122.59,26.84,33.08,22.11,61.47
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2010,1143.8,1050.6,135.49,26.92,32.94,22.28,61.23
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2011,883.8,849.1,-124.51,26.83,33.09,21.94,58.77
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2012,1385.1,1277.1,376.79,26.39,32.42,21.75,61.96
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2013,1012.5,908.9,4.19,26.82,32.83,22.21,61.73
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2014,1167.7,1008.9,159.39,26.85,32.85,22.15,61.13
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2015,1140.2,1078.6,131.89,26.85,33.09,21.97,57.4
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2016,1040.5,900.3,32.19,27.15,33.23,22.42,59.38
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2017,800.8,774.0,-207.51,26.61,33.44,21.61,55.61
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2018,894.0,801.2,-114.31,26.09,32.69,21.44,61.24
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2019,998.0,953.0,-10.31,26.33,32.91,21.66,61.53
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2020,784.1,752.7,-224.21,26.02,32.55,21.26,60.15
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2021,673.5,667.8,-334.81,26.37,33.11,21.37,57.6
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2022,1005.5,889.2,-2.81,25.62,32.28,20.82,58.45
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2023,891.4,812.6,-116.91,26.35,33.21,21.39,58.92
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2024,994.6,927.4,-13.71,26.46,33.26,21.48,57.34
BEN,BEN_BEN.2.4_1,Kouandé,Atakora,2025,910.9,906.1,-97.41,27.13,32.55,22.56,57.48
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2000,544.2,532.4,-117.91,28.33,34.58,22.55,49.77
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2001,570.5,528.2,-91.61,28.5,34.9,22.49,47.38
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2002,778.2,758.2,116.09,28.51,34.62,22.89,51.0
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2003,664.7,600.1,2.59,28.6,34.69,22.99,51.88
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2004,504.6,453.3,-157.51,28.72,34.9,23.05,51.26
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2005,528.0,481.1,-134.11,28.8,34.85,23.3,51.81
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2006,507.2,496.0,-154.91,28.85,35.1,23.1,49.21
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2007,509.8,476.0,-152.31,28.54,34.84,22.84,50.15
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2008,601.8,589.5,-60.31,28.11,34.32,22.42,49.91
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2009,659.6,625.5,-2.51,28.66,34.75,23.14,53.31
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2010,671.2,629.0,9.09,28.58,34.56,23.13,54.12
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2011,468.1,453.3,-194.01,28.88,35.08,23.24,50.26
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2012,926.1,846.5,263.99,28.0,33.87,22.68,55.23
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2013,544.6,488.3,-117.51,28.54,34.54,23.23,54.41
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2014,711.0,650.5,48.89,28.56,34.44,23.17,53.92
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2015,760.2,725.6,98.09,28.48,34.57,22.88,50.59
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2016,587.5,540.6,-74.61,28.78,34.86,23.27,52.4
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2017,530.0,517.6,-132.11,28.41,34.25,23.41,50.96
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2018,626.8,594.6,-35.31,28.19,33.82,23.5,54.91
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2019,826.1,785.8,163.99,28.47,34.05,23.7,54.84
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2020,759.6,738.0,97.49,28.51,34.06,23.67,51.99
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2021,555.0,550.2,-107.11,28.73,34.48,23.81,50.76
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2022,833.8,759.4,171.69,27.78,33.51,22.88,51.98
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2023,728.4,700.4,66.29,28.66,34.53,23.66,51.82
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2024,901.6,883.4,239.49,28.58,34.39,23.74,51.83
BEN,BEN_BEN.2.5_1,Matéri,Atakora,2025,916.2,897.4,254.09,28.95,34.74,24.07,52.77
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2000,1079.9,1057.5,-61.4,25.34,31.27,20.53,58.74
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2001,1045.9,964.7,-95.4,25.56,31.6,20.56,56.34
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2002,1410.9,1312.0,269.6,25.45,31.3,20.77,60.75
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2003,1215.6,1063.3,74.3,25.59,31.39,20.86,61.19
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2004,1118.0,913.5,-23.3,25.38,31.22,20.8,62.77
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2005,1034.6,959.2,-106.7,25.65,31.48,21.04,61.76
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2006,1210.3,1163.9,69.0,25.69,31.52,20.98,60.02
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2007,1039.5,966.3,-101.8,25.33,31.11,20.77,61.02
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2008,1127.4,1080.3,-13.9,25.28,31.31,20.48,58.42
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2009,1385.1,1235.4,243.8,25.52,31.33,21.0,63.93
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2010,1274.8,1157.7,133.5,25.61,31.3,21.14,63.5
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2011,952.7,885.0,-188.6,25.52,31.43,20.86,61.25
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2012,1452.8,1281.1,311.5,25.08,30.72,20.59,64.35
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2013,1162.6,1019.4,21.3,25.52,31.15,21.08,64.01
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2014,1302.2,1123.8,160.9,25.46,31.08,20.95,64.0
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2015,1214.7,1137.6,73.4,25.64,31.56,20.95,59.16
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2016,1295.2,1121.3,153.9,25.88,31.61,21.35,61.53
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2017,844.3,807.5,-297.0,25.68,31.62,21.24,57.22
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2018,1090.2,984.9,-51.1,25.12,30.83,21.1,63.07
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2019,1162.3,1077.7,21.0,25.45,31.13,21.33,62.42
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2020,933.9,861.5,-207.4,25.46,31.09,21.33,59.32
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2021,900.9,871.9,-240.4,25.64,31.52,21.36,57.69
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2022,1249.4,1066.8,108.1,25.0,30.81,20.81,57.84
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2023,1117.5,1016.8,-23.8,25.38,31.42,21.05,60.0
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2024,1117.5,1065.8,-23.8,25.75,31.63,21.43,57.7
BEN,BEN_BEN.2.6_1,Natitingou,Atakora,2025,935.6,924.1,-205.7,26.36,31.29,22.21,58.82
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2000,1058.7,1036.0,51.84,26.82,33.49,21.45,55.46
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2001,971.8,929.6,-35.06,26.96,33.67,21.43,53.91
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2002,1243.3,1189.8,236.44,26.94,33.54,21.73,57.55
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2003,1071.5,987.2,64.64,27.23,33.85,21.93,57.39
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2004,977.7,834.2,-29.16,27.06,33.7,21.84,58.28
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2005,1028.5,967.4,21.64,27.42,34.01,22.21,57.3
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2006,1208.0,1184.1,201.14,27.27,33.89,22.0,56.73
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2007,907.7,857.5,-99.16,26.98,33.65,21.73,56.37
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2008,1039.5,1018.9,32.64,26.93,33.68,21.54,54.43
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2009,1149.0,1100.1,142.14,27.28,34.0,22.09,59.34
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2010,1112.9,1042.4,106.04,27.26,33.73,22.22,59.46
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2011,865.4,838.4,-141.46,27.27,33.99,21.93,56.53
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2012,1269.9,1178.3,263.04,26.79,33.28,21.71,59.98
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2013,936.1,846.4,-70.76,27.2,33.64,22.18,59.72
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2014,1142.8,998.6,135.94,27.22,33.65,22.1,59.28
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2015,1096.0,1030.8,89.14,27.24,33.87,21.93,55.6
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2016,1046.1,915.2,39.24,27.41,33.91,22.3,58.11
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2017,898.1,881.9,-108.76,26.57,33.4,21.29,56.66
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2018,919.9,832.6,-86.96,26.11,32.74,21.21,61.62
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2019,997.2,951.5,-9.66,26.3,32.85,21.42,62.29
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2020,825.5,782.4,-181.36,26.14,32.76,21.16,59.74
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2021,706.9,702.2,-299.96,26.14,32.87,21.02,59.35
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2022,949.8,865.5,-57.06,25.55,32.34,20.51,59.01
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2023,891.9,838.6,-114.96,26.31,33.23,21.25,59.85
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2024,963.9,906.4,-42.96,26.76,33.68,21.53,56.94
BEN,BEN_BEN.2.7_1,Péhunco,Atakora,2025,900.2,892.4,-106.66,26.97,32.77,22.16,60.31
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2000,741.8,729.8,-0.87,28.14,34.51,22.32,49.59
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2001,720.6,680.1,-22.07,28.41,34.96,22.21,46.62
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2002,890.0,867.4,147.33,28.28,34.54,22.53,50.98
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2003,839.9,766.2,97.23,28.44,34.66,22.72,51.62
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2004,776.5,713.2,33.83,28.53,34.81,22.81,51.19
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2005,670.3,621.7,-72.37,28.73,34.9,23.08,51.03
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2006,667.2,660.2,-75.47,28.71,35.07,22.8,48.85
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2007,576.8,545.8,-165.87,28.36,34.73,22.62,49.87
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2008,680.9,672.3,-61.77,28.01,34.35,22.21,49.13
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2009,811.1,772.4,68.43,28.49,34.67,22.86,53.12
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2010,766.7,717.8,24.03,28.53,34.69,22.91,53.36
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2011,549.7,528.5,-192.97,28.72,35.11,22.91,49.59
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2012,1114.6,1049.5,371.93,27.91,33.97,22.44,54.52
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2013,632.3,579.4,-110.37,28.46,34.56,23.01,53.84
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2014,807.1,726.7,64.43,28.42,34.42,22.91,53.57
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2015,856.7,820.7,114.03,28.39,34.63,22.68,49.81
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2016,751.4,696.6,8.73,28.72,34.94,23.09,51.86
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2017,523.1,513.8,-219.57,28.68,34.72,23.59,48.12
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2018,706.7,667.9,-35.97,28.36,34.21,23.49,52.59
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2019,710.1,698.6,-32.57,28.54,34.33,23.65,52.88
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2020,808.4,790.4,65.73,28.74,34.36,23.81,49.72
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2021,511.0,510.2,-231.67,28.74,34.55,23.76,49.48
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2022,800.5,776.3,57.83,27.87,33.63,22.99,50.22
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2023,656.7,645.7,-85.97,28.84,34.88,23.68,49.25
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2024,875.4,848.8,132.73,28.64,34.48,23.73,50.28
BEN,BEN_BEN.2.8_1,Tanguiéta,Atakora,2025,863.9,861.4,121.23,28.96,34.63,24.05,52.49
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2000,1201.7,1172.4,69.6,26.79,32.83,21.95,57.34
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2001,1054.1,985.1,-78.0,27.06,33.23,22.01,54.65
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2002,1397.2,1304.3,265.1,26.82,32.78,22.12,59.66
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2003,1254.3,1120.3,122.2,27.06,32.99,22.33,59.81
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2004,1235.4,1079.6,103.3,26.84,32.77,22.24,61.34
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2005,1141.4,1053.8,9.3,27.13,33.07,22.51,60.29
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2006,1194.6,1154.2,62.5,27.21,33.19,22.4,58.05
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2007,1049.9,976.6,-82.2,26.77,32.71,22.16,59.33
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2008,1122.3,1083.1,-9.8,26.73,32.87,21.88,56.88
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2009,1343.0,1228.4,210.9,26.94,32.88,22.38,62.63
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2010,1274.1,1164.5,142.0,27.08,32.87,22.56,62.23
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2011,1017.8,973.4,-114.3,26.97,33.0,22.26,59.74
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2012,1490.8,1342.0,358.7,26.49,32.25,21.98,63.06
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2013,1119.4,993.9,-12.7,26.93,32.67,22.49,62.92
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2014,1347.6,1164.8,215.5,26.92,32.63,22.39,62.63
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2015,1387.5,1304.8,255.4,27.01,33.04,22.26,58.24
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2016,1237.4,1102.8,105.3,27.3,33.17,22.72,60.23
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2017,879.6,845.9,-252.5,26.36,32.77,21.75,55.81
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2018,974.0,904.2,-158.1,25.82,31.99,21.57,61.4
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2019,1054.2,1018.1,-77.9,26.13,32.33,21.86,61.04
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2020,869.6,801.4,-262.5,25.95,32.04,21.64,59.1
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2021,723.6,716.0,-408.5,26.1,32.43,21.71,57.66
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2022,1153.9,1016.1,21.8,25.38,31.6,21.08,58.32
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2023,1075.2,941.9,-56.9,25.97,32.45,21.53,59.89
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2024,1056.4,999.2,-75.7,26.27,32.66,21.82,57.66
BEN,BEN_BEN.2.9_1,Toucountouna,Atakora,2025,779.5,765.4,-352.6,27.22,32.5,22.77,56.43
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2000,1110.7,873.9,-90.82,26.21,29.28,24.31,83.14
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2001,1234.3,900.7,32.78,26.16,29.07,24.34,83.69
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2002,1219.4,895.5,17.88,26.25,29.27,24.3,83.49
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2003,1210.7,766.0,9.18,26.51,29.48,24.62,83.77
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2004,1231.9,909.7,30.38,26.32,29.31,24.49,84.17
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2005,994.9,721.2,-206.62,26.47,29.43,24.57,83.28
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2006,1267.8,955.9,66.28,26.53,29.39,24.72,83.8
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2007,1180.1,932.2,-21.42,26.44,29.61,24.36,82.12
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2008,1322.4,1014.2,120.88,26.39,29.52,24.35,82.45
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2009,1056.6,796.0,-144.92,26.5,29.49,24.62,83.39
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2010,1265.4,966.8,63.88,26.77,29.67,24.93,83.61
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2011,1103.6,820.2,-97.92,26.34,29.35,24.41,83.31
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2012,1348.9,991.8,147.38,26.25,29.19,24.4,83.89
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2013,895.5,620.8,-306.02,26.42,29.34,24.54,83.21
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2014,1516.8,1182.5,315.28,26.34,29.17,24.57,84.74
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2015,1051.0,751.3,-150.52,26.38,29.4,24.39,82.48
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2016,1249.3,937.7,47.78,26.7,29.78,24.79,83.72
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2017,1231.4,898.7,29.88,26.66,30.48,24.39,84.6
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2018,1231.9,989.6,30.38,26.63,30.53,24.26,84.24
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2019,1405.0,1060.1,203.48,26.84,30.61,24.53,85.08
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2020,1066.7,869.0,-134.82,26.64,30.73,24.19,83.47
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2021,1286.5,1040.6,84.98,26.81,30.7,24.42,83.96
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2022,1227.0,993.0,25.48,26.25,30.45,23.67,83.4
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2023,1300.5,1009.3,98.98,26.73,31.06,24.05,83.32
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2024,1148.4,836.9,-53.12,27.03,31.58,24.29,81.84
BEN,BEN_BEN.3.1_1,Abomey-Calavi,Atlantique,2025,1082.9,829.2,-118.62,26.93,30.49,24.45,82.57
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2000,1251.0,1024.4,-48.98,26.0,30.51,23.36,82.24
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2001,1351.7,1008.3,51.72,25.89,30.17,23.39,83.15
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2002,1389.4,1037.0,89.42,25.97,30.38,23.32,82.89
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2003,1365.0,921.3,65.02,26.2,30.53,23.63,83.52
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2004,1492.9,1154.4,192.92,26.05,30.4,23.55,83.74
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2005,1119.4,811.0,-180.58,26.23,30.58,23.61,82.53
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2006,1466.1,1128.7,166.12,26.21,30.43,23.75,83.56
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2007,1308.4,1052.7,8.42,26.17,30.83,23.32,81.34
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2008,1362.2,1063.2,62.22,26.13,30.73,23.33,81.64
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2009,1228.6,954.6,-71.38,26.29,30.68,23.67,82.48
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2010,1350.0,1047.1,50.02,26.52,30.8,23.99,83.15
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2011,1314.9,983.6,14.92,26.06,30.52,23.39,82.71
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2012,1525.5,1112.7,225.52,25.95,30.25,23.41,83.54
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2013,1148.2,819.8,-151.78,26.23,30.56,23.61,82.12
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2014,1602.8,1201.1,302.82,26.05,30.22,23.62,84.47
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2015,1194.4,844.4,-105.58,26.18,30.62,23.48,81.26
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2016,1523.6,1121.6,223.62,26.54,31.02,23.89,82.41
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2017,1208.1,809.5,-91.88,26.32,30.98,23.75,84.64
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2018,1300.1,1042.1,0.12,26.28,30.99,23.6,84.29
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2019,1454.0,1124.9,154.02,26.5,31.06,23.94,85.28
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2020,1101.6,929.9,-198.38,26.37,31.29,23.58,83.0
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2021,1333.3,1113.9,33.32,26.58,31.5,23.85,83.56
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2022,1006.0,823.3,-293.98,26.07,31.47,23.07,82.4
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2023,1346.8,1050.9,46.82,26.5,31.85,23.56,82.83
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2024,1029.5,766.0,-270.48,26.79,32.23,23.85,81.54
BEN,BEN_BEN.3.2_1,Allada,Atlantique,2025,1025.9,765.6,-274.08,26.68,30.83,24.1,82.55
BEN,BEN_BEN.3.3_1,Kpomassè,Atlantique,2000,1261.7,1004.6,-10.92,26.4,30.27,24.07,82.26
BEN,BEN_BEN.3.3_1,Kpomassè,Atlantique,2001,1399.4,1012.5,126.78,26.31,29.97,24.1,83.01
